C,C/K,D,S,S/K,k,r,sigma,t
23.05,0.02002,0.023,1171.19,1.01737,1151.19,0.0261,0.03758,0.2742
42.2,0.04107,0.032,1067.53,1.03893,1027.53,0.0102,0.09752,0.2832
17.25,0.01439,0.03,1198.55,1.0,1198.55,0.0229,0.14641,0.0628
0.93,0.00078,0.021,1131.88,0.94966,1191.88,0.01,0.10271,0.1053
1.08,0.00098,0.028,1064.18,0.96377,1104.18,0.0299,0.03738,0.4895
11.2,0.01045,0.034,1051.48,0.98133,1071.48,0.0127,0.09927,0.2717
30.01,0.0268,0.026,1099.92,0.98214,1119.92,0.0183,0.16209,0.32
39.34,0.04738,0.021,870.27,1.04818,830.27,0.0107,0.04278,0.0707
40.66,0.03817,0.021,1105.36,1.03755,1065.36,0.0299,0.03575,0.0767
39.63,0.0373,0.034,1102.37,1.03765,1062.37,0.0297,0.04508,0.063
1.12,0.00103,0.023,1046.6,0.96319,1086.6,0.0195,0.07865,0.1222
14.29,0.01527,0.023,895.6,0.95725,935.6,0.0217,0.10493,0.6406
75.93,0.10365,0.032,812.55,1.10921,732.55,0.012,0.0938,0.2518
18.95,0.02204,0.025,879.97,1.02326,859.97,0.0157,0.0284,0.1297
3.04,0.00355,0.025,857.08,1.0,857.08,0.026,0.01126,0.5457
0.06,6e-05,0.028,938.29,0.95911,978.29,0.0226,0.03244,0.3398
1.52,0.00148,0.025,1008.9,0.98056,1028.9,0.0217,0.02563,0.6388
0.0,0.0,0.022,955.39,0.92273,1035.3899999999999,0.0271,0.01982,0.1847
0.24,0.00021,0.034,1080.1,0.93104,1160.1,0.0191,0.09511,0.1334
2.87,0.00297,0.024,946.02,0.9793,966.02,0.0156,0.10541,0.0611
58.28,0.07493,0.028,837.82,1.07714,777.82,0.0139,0.07754,0.1405
18.98,0.02145,0.024,904.72,1.02261,884.72,0.0153,0.03491,0.1969
0.0,0.0,0.02,1065.95,0.96383,1105.95,0.017,0.03628,0.0838
13.2,0.01151,0.034,1107.28,0.96513,1147.28,0.018,0.19279,0.1171
3.41,0.00327,0.027,1022.68,0.98082,1042.6799999999998,0.0168,0.03475,0.8505
42.5,0.04505,0.02,983.48,1.0424,943.48,0.0164,0.10596,0.144
54.56,0.04425,0.024,1153.04,0.93512,1233.04,0.0168,0.22838,0.721
98.64,0.11613,0.033,949.36,1.11774,849.36,0.0246,0.1014,0.1321
41.43,0.0497,0.031,913.68,1.09596,833.68,0.0122,0.03962,2.7958
63.02,0.06588,0.029,916.57,0.95818,956.57,0.0178,0.33096,0.4664
100.25,0.12318,0.025,913.88,1.12287,813.88,0.0286,0.06591,0.4757
98.46,0.10394,0.034,1047.25,1.10557,947.25,0.0184,0.04971,0.0851
2.58,0.00248,0.024,1018.4,0.98074,1038.4,0.0226,0.03148,0.5588
19.79,0.0234,0.033,825.75,0.97635,845.75,0.0169,0.07537,4.1797
118.22,0.15757,0.03,850.26,1.13329,750.26,0.0183,0.28889,0.4174
50.71,0.04125,0.032,1189.44,0.96746,1229.44,0.027,0.33841,0.1821
1.76,0.00186,0.031,865.96,0.91543,945.96,0.0116,0.14485,0.1861
71.24,0.06756,0.032,1094.41,1.03794,1054.41,0.0202,0.32896,0.1256
0.0,0.0,0.026,955.17,0.9409,1015.17,0.0198,0.0425,0.1202
3.97,0.00374,0.021,980.95,0.9246,1060.95,0.0168,0.04697,2.4533
0.83,0.00089,0.022,896.75,0.9573,936.75,0.0139,0.09874,0.0917
59.2,0.05666,0.027,1104.74,1.05743,1044.74,0.0176,0.01217,0.07
20.04,0.01747,0.026,1167.08,1.01744,1147.08,0.0193,0.03338,0.3351
76.3,0.08362,0.031,992.48,1.08767,912.48,0.0217,0.03993,0.3402
92.96,0.09652,0.027,1063.12,1.10383,963.1199999999999,0.0101,0.07921,0.4119
24.28,0.02054,0.022,1182.18,1.0,1182.18,0.0294,0.16799,0.0913
25.22,0.021,0.023,1120.9,0.93338,1200.9,0.0263,0.28437,0.1833
28.83,0.02885,0.034,1019.3,1.02001,999.3,0.0247,0.16667,0.0683
104.92,0.14715,0.026,813.02,1.14025,713.02,0.0288,0.12131,0.9357
39.01,0.04414,0.027,923.71,1.04526,883.71,0.013,0.075,0.0902
5.49,0.00525,0.025,1046.58,1.0,1046.58,0.0219,0.03738,0.1343
0.02,2e-05,0.025,1147.52,0.93483,1227.52,0.0186,0.0281,0.8396
7.13,0.00678,0.034,1011.58,0.96196,1051.58,0.0273,0.14975,0.1246
3.78,0.00393,0.023,901.26,0.93758,961.26,0.0262,0.08089,0.5143
129.96,0.12351,0.027,1052.26,1.0,1052.26,0.0166,0.22289,2.6631
99.09,0.09198,0.025,1177.31,1.09282,1077.31,0.0138,0.12852,0.0651
0.0,0.0,0.028,896.51,0.95729,936.51,0.025,0.00941,0.3815
59.22,0.07808,0.033,818.46,1.07911,758.46,0.023,0.10168,0.0865
41.18,0.04459,0.025,963.48,1.04331,923.48,0.0248,0.07938,0.1675
0.02,2e-05,0.025,833.07,0.95418,873.07,0.0275,0.06901,0.0652
47.27,0.0439,0.027,1116.84,1.03715,1076.84,0.0242,0.08758,0.3704
47.56,0.0484,0.033,1042.62,1.06106,982.6199999999999,0.0107,0.05899,0.8142
38.68,0.04223,0.033,875.95,0.95633,915.95,0.0169,0.37062,0.1904
99.78,0.12509,0.02,897.64,1.12537,797.64,0.0192,0.05928,0.0827
80.0,0.09158,0.024,953.56,1.09158,873.56,0.0262,0.06751,0.1685
0.16,0.00014,0.024,1068.6,0.94684,1128.6,0.018,0.03477,0.5967
0.0,0.0,0.03,910.74,0.93819,970.74,0.0192,0.07112,0.075
6.27,0.00545,0.021,1070.4,0.93046,1150.4,0.0232,0.2038,0.1196
95.53,0.08662,0.029,1182.82,1.07254,1102.82,0.0294,0.26624,0.1377
60.64,0.0791,0.034,826.61,1.07827,766.61,0.0124,0.15539,0.1966
99.45,0.11877,0.024,937.31,1.11943,837.31,0.0151,0.07888,0.0556
99.4,0.10385,0.031,1057.18,1.10447,957.1800000000001,0.0228,0.15026,0.0586
98.84,0.11761,0.031,940.39,1.11899,840.39,0.0245,0.0585,0.1355
6.24,0.0067,0.032,851.79,0.91414,931.79,0.0147,0.2474,0.1304
39.68,0.05137,0.022,812.47,1.05178,772.47,0.0175,0.02134,0.0741
2.49,0.00217,0.031,1066.31,0.93021,1146.31,0.0197,0.22543,0.0581
0.06,6e-05,0.032,883.77,0.9567,923.77,0.0237,0.05634,0.119
5.46,0.00525,0.031,1000.83,0.96157,1040.83,0.014,0.14335,0.1147
42.19,0.04212,0.026,1021.7,1.01997,1001.7,0.0101,0.13855,0.3984
1.91,0.0016,0.027,1156.84,0.96658,1196.84,0.0183,0.10253,0.0797
24.85,0.02214,0.021,1142.3,1.01782,1122.3,0.0128,0.06161,0.2764
24.18,0.02548,0.031,909.11,0.95786,949.11,0.0219,0.07268,4.9116
30.59,0.02964,0.032,951.91,0.92247,1031.9099999999999,0.0129,0.33841,0.2315
0.0,0.0,0.026,880.37,0.9167,960.37,0.0138,0.06865,0.088
0.02,2e-05,0.034,1099.93,0.96491,1139.93,0.0129,0.04133,0.1148
99.76,0.09242,0.021,1179.4,1.09264,1079.4,0.0203,0.02669,0.0825
52.37,0.0519,0.023,1049.11,1.03964,1009.1099999999999,0.0265,0.03143,3.0127
39.45,0.03824,0.03,1071.57,1.03878,1031.57,0.023,0.06488,0.0979
35.68,0.03641,0.027,959.98,0.97959,979.98,0.022,0.46166,0.064
98.35,0.12587,0.027,881.34,1.12799,781.34,0.0152,0.02027,0.1389
78.63,0.08507,0.034,1004.31,1.08655,924.31,0.018,0.04761,0.0785
0.0,0.0,0.021,871.9,0.93562,931.9,0.0152,0.06497,0.059
2.0,0.00222,0.033,822.35,0.91134,902.35,0.0155,0.17815,0.1413
0.09,8e-05,0.027,1080.76,0.93108,1160.76,0.0147,0.05672,0.3049
40.12,0.03683,0.021,1129.31,1.03672,1089.31,0.0236,0.03489,0.0598
87.37,0.08558,0.03,1120.97,1.09795,1020.97,0.0181,0.06743,1.2922
0.03,3e-05,0.026,1008.28,0.98055,1028.28,0.0175,0.02245,0.1576
39.56,0.03471,0.023,1179.6,1.0351,1139.6,0.0189,0.05062,0.0962
20.45,0.01991,0.024,1047.16,1.01947,1027.16,0.0268,0.01908,0.1819
39.25,0.04655,0.029,883.11,1.04744,843.11,0.0131,0.05287,0.0518
79.96,0.08638,0.023,1005.69,1.08642,925.69,0.0223,0.11382,0.1237
21.26,0.01901,0.03,1138.59,1.01788,1118.59,0.018,0.06045,0.1196
66.62,0.08559,0.034,818.34,1.05139,778.34,0.0233,0.22087,0.4519
0.04,3e-05,0.021,1072.93,0.93061,1152.93,0.0186,0.10523,0.0693
75.19,0.0713,0.035,1134.53,1.07586,1054.53,0.0286,0.06236,2.0802
0.62,0.00051,0.028,1147.58,0.95031,1207.58,0.0176,0.11768,0.0653
11.09,0.00971,0.034,1101.93,0.96497,1141.93,0.0179,0.15622,0.1533
25.57,0.0228,0.034,1061.68,0.94651,1121.68,0.0282,0.12619,0.9263
64.45,0.06115,0.027,1054.05,1.0,1054.05,0.0206,0.20506,0.6131
5.33,0.00633,0.03,801.66,0.95247,841.66,0.026,0.12679,0.2145
58.66,0.06471,0.026,966.47,1.06619,906.47,0.014,0.0171,0.1077
1.33,0.00114,0.024,1111.15,0.94877,1171.15,0.0125,0.10167,0.132
0.93,0.00079,0.022,1142.36,0.96617,1182.36,0.0188,0.08536,0.0793
0.0,0.0,0.032,1166.5,0.93582,1246.5,0.0259,0.04235,0.1237
22.86,0.02099,0.025,1109.04,1.01836,1089.04,0.0243,0.02018,2.1159
13.04,0.01306,0.027,998.51,1.0,998.51,0.0175,0.07495,0.2245
56.06,0.05746,0.033,1035.58,1.0615,975.5799999999999,0.0113,0.07311,0.196
81.14,0.07767,0.03,1124.71,1.07658,1044.71,0.0269,0.17741,0.0769
7.42,0.00636,0.028,1106.26,0.94855,1166.26,0.012,0.23226,0.071
59.99,0.06608,0.027,967.84,1.06609,907.84,0.0286,0.057,0.1563
19.21,0.02362,0.031,833.43,1.02459,813.43,0.0183,0.04693,0.1052
78.91,0.10929,0.027,802.05,1.1108,722.05,0.0261,0.05115,0.3935
1.12,0.00092,0.028,1194.73,0.98354,1214.73,0.0214,0.03901,0.1521
0.0,0.0,0.032,1073.56,0.94707,1133.56,0.0116,0.0572,0.0691
22.56,0.02841,0.025,814.22,1.02518,794.22,0.0104,0.08931,0.1548
28.08,0.03277,0.03,876.77,1.02334,856.77,0.024,0.18478,0.0665
86.07,0.09363,0.023,999.21,1.08703,919.21,0.0268,0.1718,0.2165
76.99,0.06918,0.032,1192.97,1.07188,1112.97,0.0124,0.04434,0.1237
58.59,0.07462,0.034,845.21,1.07641,785.21,0.0195,0.09937,0.5007
32.49,0.0331,0.021,961.64,0.97963,981.64,0.0291,0.1913,0.3051
39.66,0.03796,0.028,1084.82,1.03828,1044.82,0.023,0.04498,0.7511
77.45,0.09953,0.03,858.17,1.10281,778.17,0.015,0.11406,0.5642
53.5,0.05269,0.024,1055.3,1.0394,1015.3,0.0149,0.07953,1.6034
57.33,0.06116,0.03,997.45,1.064,937.45,0.0137,0.06125,0.1603
38.79,0.03466,0.031,1079.04,0.96426,1119.04,0.0228,0.18128,0.5551
0.31,0.00027,0.023,1070.67,0.94693,1130.67,0.0104,0.04281,0.5222
126.66,0.1032,0.024,1187.33,0.96741,1227.33,0.0279,0.13952,5.2007
0.23,0.00022,0.02,945.99,0.92203,1025.99,0.0211,0.1433,0.0709
1.93,0.0016,0.027,1184.46,0.9834,1204.46,0.0283,0.06354,0.0765
41.98,0.04806,0.02,893.49,1.0229,873.49,0.0163,0.24256,0.1344
38.85,0.03702,0.024,1049.39,1.0,1049.39,0.021,0.12532,0.5902
61.75,0.05836,0.023,1118.05,1.05671,1058.05,0.0267,0.05204,0.4201
4.2,0.00394,0.027,1066.86,1.0,1066.86,0.0169,0.03696,0.0879
0.9,0.00073,0.025,1157.82,0.93537,1237.82,0.0278,0.09153,0.186
67.95,0.08382,0.034,870.7,1.07401,810.7,0.0133,0.17291,0.3796
73.87,0.08186,0.029,982.39,1.08865,902.39,0.0142,0.05653,0.4049
64.14,0.08003,0.024,861.46,1.07486,801.46,0.0237,0.25928,0.0697
4.82,0.0057,0.024,845.24,1.0,845.24,0.0138,0.03388,0.2702
101.99,0.0911,0.031,1199.56,1.07146,1119.56,0.0244,0.12367,1.2765
0.1,0.0001,0.028,926.93,0.92055,1006.93,0.0162,0.05884,0.3852
107.33,0.10866,0.025,1047.74,1.06074,987.74,0.0175,0.14491,2.3715
59.69,0.05897,0.028,1072.18,1.05928,1012.1800000000001,0.0163,0.08014,0.6522
91.65,0.08604,0.03,1165.15,1.09388,1065.15,0.0108,0.03911,0.3586
105.3,0.11026,0.022,975.0,1.02094,955.0,0.0197,0.14471,3.7877
0.66,0.00056,0.027,1143.64,0.96621,1183.64,0.021,0.0171,4.0711
2.33,0.00254,0.027,896.76,0.97818,916.76,0.0283,0.03275,0.5613
0.07,7e-05,0.022,1018.2,0.9622,1058.2,0.0161,0.05359,0.1016
0.43,0.00039,0.031,1050.15,0.96331,1090.15,0.0182,0.08778,0.0651
39.36,0.03409,0.03,1194.65,1.03464,1154.65,0.0199,0.06797,0.0836
5.08,0.0053,0.034,919.0,0.95829,959.0,0.0181,0.13284,0.1505
42.14,0.04445,0.026,908.09,0.95781,948.09,0.0178,0.28746,0.3335
25.02,0.02412,0.029,1037.27,1.0,1037.27,0.0255,0.08142,0.6215
98.75,0.11416,0.031,965.01,1.11561,865.01,0.0173,0.10703,0.0842
17.32,0.01685,0.03,1047.59,1.01946,1027.59,0.021,0.01903,0.3005
0.14,0.00014,0.028,948.88,0.92225,1028.88,0.0222,0.09422,0.145
29.08,0.02502,0.026,1142.21,0.98279,1162.21,0.0225,0.07357,1.5443
3.1,0.003,0.024,951.67,0.92246,1031.67,0.0184,0.10547,0.3818
202.56,0.18565,0.027,1191.09,1.09165,1091.09,0.0147,0.2071,5.0953
37.97,0.0484,0.034,824.57,1.05098,784.57,0.0172,0.02136,0.1404
6.25,0.00622,0.023,924.66,0.92037,1004.66,0.0167,0.22387,0.1336
51.59,0.06642,0.021,816.73,1.0515,776.73,0.0112,0.14376,0.4374
23.21,0.02516,0.034,942.46,1.02168,922.46,0.0191,0.07049,0.2794
70.56,0.06852,0.033,1069.76,1.03884,1029.76,0.0177,0.28872,0.1716
99.26,0.0907,0.032,1194.43,1.09137,1094.43,0.0296,0.05417,0.1272
59.77,0.06092,0.025,1041.06,1.06116,981.06,0.0229,0.05234,0.0644
100.13,0.10674,0.025,1038.05,1.1066,938.05,0.0294,0.04052,0.0803
0.0,0.0,0.027,876.56,0.93594,936.56,0.0141,0.05301,0.0926
161.86,0.1432,0.03,1090.32,0.96461,1130.32,0.0254,0.27927,2.6557
59.36,0.06951,0.032,914.01,1.07026,854.01,0.0226,0.11195,0.0997
55.05,0.05341,0.023,1090.77,1.05821,1030.77,0.0101,0.05456,0.4281
98.53,0.10143,0.031,1071.45,1.10294,971.45,0.0222,0.03014,0.1264
76.71,0.09208,0.03,913.11,1.09603,833.11,0.0119,0.1078,0.2485
39.05,0.03579,0.032,1131.03,1.03666,1091.03,0.0225,0.06021,0.129
20.65,0.02338,0.024,863.29,0.97736,883.29,0.0245,0.15353,0.3082
100.38,0.12082,0.023,930.79,1.12037,830.79,0.0197,0.12402,0.406
0.72,0.00074,0.035,890.66,0.91758,970.66,0.0173,0.11591,0.19
4.72,0.00426,0.033,1089.12,0.98197,1109.12,0.0148,0.04642,0.6234
5.25,0.00583,0.03,880.07,0.97778,900.07,0.015,0.10407,0.1322
20.95,0.02381,0.02,899.88,1.02273,879.88,0.0196,0.05495,0.124
99.45,0.12473,0.02,897.32,1.12542,797.32,0.02,0.07623,0.2862
78.81,0.07537,0.02,1125.61,1.07651,1045.61,0.0143,0.04764,0.1578
0.05,4e-05,0.02,1111.44,0.94878,1171.44,0.0201,0.09227,0.0516
51.74,0.06516,0.034,854.08,1.07556,794.08,0.0125,0.05033,0.4544
8.57,0.00848,0.023,990.44,0.98021,1010.44,0.0248,0.13006,0.103
2.57,0.00262,0.032,899.1,0.91829,979.1,0.0137,0.05675,2.5188
0.05,4e-05,0.034,1135.86,0.9342,1215.86,0.0197,0.0728,0.1374
0.55,0.00057,0.029,919.55,0.95831,959.55,0.0254,0.05037,0.2835
25.07,0.03157,0.03,814.05,1.02519,794.05,0.0282,0.08951,0.2074
64.58,0.07587,0.028,911.15,1.07049,851.15,0.0284,0.05678,1.9884
47.25,0.04188,0.022,1168.33,1.03545,1128.33,0.0246,0.07927,0.3369
59.27,0.07093,0.029,895.64,1.0718,835.64,0.016,0.07033,0.0581
62.65,0.07377,0.035,909.29,1.07065,849.29,0.015,0.19129,0.1211
2.45,0.00262,0.034,854.24,0.91437,934.24,0.0176,0.06866,1.3222
100.19,0.12743,0.027,886.26,1.12718,786.26,0.026,0.23665,0.0631
46.05,0.0616,0.024,807.6,1.08026,747.6,0.0119,0.03519,1.4864
209.82,0.19579,0.033,1111.66,1.03733,1071.66,0.0255,0.38629,1.5173
46.34,0.04819,0.028,901.64,0.93761,961.64,0.0137,0.14804,2.5806
9.84,0.01042,0.023,944.53,1.0,944.53,0.0102,0.06502,0.2039
45.06,0.04795,0.029,979.74,1.04256,939.74,0.0267,0.09017,0.3364
6.05,0.00694,0.022,811.92,0.93119,871.92,0.0128,0.05658,2.8149
13.34,0.01078,0.035,1157.05,0.93533,1237.05,0.0289,0.16826,0.2795
6.91,0.00598,0.022,1156.11,1.0,1156.11,0.01,0.06362,0.0626
0.25,0.00027,0.022,888.06,0.9569,928.06,0.0115,0.05008,0.2401
122.13,0.12685,0.031,1042.79,1.08309,962.79,0.0227,0.1658,2.0192
58.17,0.05453,0.026,1126.79,1.05624,1066.79,0.0137,0.06258,0.13
14.77,0.01602,0.032,841.75,0.91321,921.75,0.0234,0.1722,0.5573
39.63,0.04537,0.023,913.57,1.04579,873.57,0.0213,0.02435,0.1526
2.34,0.00205,0.021,1121.19,0.98247,1141.19,0.0251,0.04566,0.1824
74.81,0.07801,0.028,1038.92,1.08343,958.9200000000001,0.0129,0.08477,0.5506
96.76,0.12073,0.029,901.49,1.12477,801.49,0.0232,0.0436,0.4328
98.43,0.10687,0.035,1021.03,1.10857,921.03,0.0256,0.04086,0.1294
0.88,0.00078,0.024,1084.05,0.96441,1124.05,0.0166,0.0343,0.6374
8.22,0.00677,0.021,1193.74,0.98352,1213.74,0.0238,0.13215,0.0655
3.76,0.00428,0.026,878.49,1.0,878.49,0.0215,0.02748,0.1839
3.17,0.0033,0.028,939.53,0.97916,959.53,0.0161,0.06341,0.2061
59.88,0.07154,0.027,896.97,1.07169,836.97,0.0252,0.10452,0.1008
49.58,0.04214,0.035,1196.46,1.017,1176.46,0.0198,0.23058,0.1371
0.87,0.00071,0.029,1191.21,0.96751,1231.21,0.0176,0.04632,0.2735
57.93,0.05255,0.03,1162.29,1.05443,1102.29,0.0226,0.04,0.2106
66.75,0.06902,0.02,1027.09,1.06204,967.0899999999999,0.0256,0.11271,0.3153
105.2,0.14813,0.025,810.2,1.14081,710.2,0.0195,0.25934,0.2193
99.55,0.1034,0.028,1062.8,1.10386,962.8,0.0254,0.12533,0.0999
9.35,0.00758,0.027,1152.87,0.93511,1232.87,0.0249,0.21826,0.1217
5.92,0.00637,0.033,868.85,0.9354,928.85,0.0157,0.31191,0.0526
88.39,0.09442,0.024,1016.17,1.08545,936.17,0.0281,0.05576,2.0551
81.71,0.09775,0.035,895.92,1.07178,835.92,0.0294,0.35581,0.1438
76.85,0.06178,0.034,1163.91,0.93569,1243.91,0.0109,0.16487,4.6382
13.57,0.01374,0.024,987.35,1.0,987.35,0.021,0.10146,0.119
17.38,0.02062,0.034,842.91,1.0,842.91,0.0128,0.15807,0.121
14.92,0.01783,0.031,856.6,1.02391,836.6,0.0106,0.01426,0.2904
79.42,0.08579,0.026,1005.77,1.08641,925.77,0.0169,0.13842,0.0906
0.01,1e-05,0.029,1118.88,0.9491,1178.88,0.0227,0.05756,0.0979
8.67,0.0072,0.02,1164.57,0.96679,1204.57,0.0156,0.09602,0.2786
39.37,0.04445,0.031,925.64,1.04517,885.64,0.0229,0.07135,0.1392
53.32,0.05277,0.024,1050.47,1.03959,1010.47,0.0295,0.11792,0.334
58.06,0.05303,0.024,1154.78,1.05481,1094.78,0.013,0.03381,0.1442
60.08,0.05384,0.031,1115.86,1.0,1115.86,0.0176,0.14096,1.2913
62.41,0.05575,0.032,1179.52,1.05359,1119.52,0.0266,0.11559,0.1643
0.51,0.00061,0.022,813.7,0.97601,833.7,0.0179,0.05776,0.0912
1.6,0.00184,0.023,829.87,0.95402,869.87,0.0141,0.0586,0.4657
9.03,0.00958,0.025,902.22,0.95755,942.22,0.0121,0.05752,2.4683
129.07,0.10787,0.032,1196.48,1.0,1196.48,0.0125,0.19375,22.6849
77.92,0.09087,0.031,937.46,1.0933,857.46,0.0149,0.09432,0.1312
27.95,0.02763,0.03,991.74,0.98023,1011.74,0.0264,0.16901,0.3139
28.37,0.02511,0.03,1149.74,1.0177,1129.74,0.0149,0.09033,0.2221
0.68,0.0007,0.026,915.4,0.93849,975.4,0.0271,0.10602,0.1263
21.76,0.02205,0.034,1006.75,1.02027,986.75,0.0115,0.07906,0.1281
1.67,0.0016,0.033,966.31,0.92354,1046.31,0.0224,0.10688,0.2687
4.38,0.00457,0.031,879.03,0.91658,959.03,0.0284,0.18328,0.1741
94.89,0.0963,0.032,1085.38,1.10148,985.3800000000001,0.0176,0.10432,6.2364
0.0,0.0,0.029,961.88,0.94128,1021.88,0.0198,0.01405,2.3857
6.78,0.00731,0.03,927.5,1.0,927.5,0.0273,0.05817,0.1037
20.66,0.02489,0.021,850.0,1.0241,830.0,0.0194,0.06467,0.0859
98.23,0.12858,0.034,863.96,1.1309,763.96,0.0114,0.05471,0.0858
8.4,0.0089,0.035,904.12,0.95763,944.12,0.0259,0.13964,0.2123
0.18,0.00018,0.03,952.92,0.95971,992.92,0.0169,0.04233,0.2751
59.99,0.05957,0.027,1066.98,1.05958,1006.98,0.0284,0.06068,0.1134
37.71,0.03691,0.028,1021.68,1.0,1021.68,0.0139,0.26757,0.1261
50.22,0.048,0.021,1066.31,1.01911,1046.31,0.021,0.09263,1.0822
0.19,0.00019,0.03,945.03,0.9403,1005.03,0.0132,0.03442,1.1886
0.32,0.00026,0.033,1181.09,0.95166,1241.09,0.0288,0.05607,0.2161
59.62,0.08021,0.026,803.27,1.08072,743.27,0.0126,0.13228,0.1658
6.19,0.0061,0.021,994.0,0.98028,1014.0,0.0192,0.12525,0.0782
67.81,0.07676,0.03,923.44,1.04528,883.44,0.0255,0.26406,0.2353
22.58,0.02368,0.024,973.67,1.02097,953.67,0.0258,0.04089,0.3256
97.76,0.13576,0.034,820.12,1.13887,720.12,0.0119,0.17468,0.1454
98.82,0.08987,0.032,1199.57,1.09094,1099.57,0.0176,0.04318,0.0623
0.04,3e-05,0.025,1169.42,0.96693,1209.42,0.0175,0.05527,0.0648
0.03,3e-05,0.029,1010.28,0.96191,1050.28,0.0191,0.03421,0.2171
1.73,0.00175,0.029,970.96,0.97982,990.96,0.0212,0.09002,0.0542
29.23,0.0278,0.026,1031.26,0.98098,1051.26,0.018,0.1638,0.3431
98.81,0.12671,0.033,879.81,1.12824,779.81,0.0103,0.19264,0.2076
55.53,0.05435,0.021,1061.63,1.03915,1021.6300000000001,0.0185,0.13607,0.3342
95.55,0.10904,0.034,976.27,1.11412,876.27,0.0151,0.02891,0.2243
15.86,0.01244,0.024,1195.32,0.93727,1275.32,0.0245,0.1172,0.6129
0.02,2e-05,0.025,828.6,0.95395,868.6,0.0141,0.04408,0.1805
79.52,0.08892,0.026,974.32,1.08945,894.32,0.026,0.05535,0.2344
10.0,0.00887,0.023,1106.88,0.98225,1126.88,0.0272,0.0914,0.1956
58.24,0.05937,0.031,1041.03,1.06116,981.03,0.012,0.05983,0.086
44.42,0.05008,0.029,926.99,1.0451,886.99,0.0105,0.19602,0.0732
0.19,0.00021,0.023,821.88,0.9113,901.88,0.0217,0.09829,0.1883
20.31,0.01858,0.028,1112.89,1.0183,1092.89,0.0204,0.05957,0.0578
95.82,0.09891,0.033,928.79,0.95871,968.79,0.0163,0.37058,0.7621
96.37,0.11426,0.032,943.43,1.11856,843.43,0.0163,0.03447,0.2216
53.29,0.05093,0.033,1106.36,1.05734,1046.36,0.0268,0.04076,1.2585
98.84,0.12937,0.031,864.0,1.13089,764.0,0.0233,0.11065,0.1308
0.0,0.0,0.024,811.99,0.91031,891.99,0.0195,0.0859,0.0917
1.16,0.00101,0.03,1091.22,0.94788,1151.22,0.0242,0.04738,0.6302
77.83,0.08812,0.035,963.24,1.09058,883.24,0.0165,0.11191,0.1248
0.1,8e-05,0.03,1196.56,0.96765,1236.56,0.0106,0.04334,0.1403
19.13,0.01663,0.026,1170.18,1.01739,1150.18,0.0165,0.0182,0.0765
80.28,0.07342,0.027,1173.48,1.07316,1093.48,0.0198,0.10146,0.2988
100.62,0.12811,0.021,885.4,1.12732,785.4,0.0124,0.23662,0.1009
7.65,0.00801,0.024,914.8,0.95811,954.8,0.0266,0.19696,0.0905
19.44,0.02413,0.033,825.58,1.02483,805.58,0.0135,0.06545,0.0554
78.94,0.07934,0.025,1074.98,1.0804,994.98,0.0132,0.03478,0.0773
40.99,0.03624,0.021,1111.15,0.98232,1131.15,0.0198,0.33316,0.1151
81.59,0.07299,0.021,1197.76,1.07157,1117.76,0.0217,0.03681,2.7717
60.04,0.06499,0.021,983.78,1.06495,923.78,0.0228,0.0548,0.1086
59.77,0.07507,0.031,856.19,1.07536,796.19,0.0289,0.09566,0.0693
20.79,0.02049,0.029,1014.67,1.0,1014.67,0.0169,0.12613,0.1857
131.44,0.13999,0.033,998.91,1.0639,938.91,0.0229,0.24299,1.4444
79.35,0.08405,0.022,1024.06,1.08474,944.06,0.0188,0.01938,0.1355
0.0,0.0,0.025,1156.88,0.96658,1196.88,0.0294,0.02363,0.0842
3.3,0.00382,0.035,844.29,0.97686,864.29,0.0133,0.122,0.0669
38.45,0.03065,0.028,1194.46,0.95217,1254.46,0.0278,0.1281,1.0947
63.69,0.0758,0.027,900.26,1.07141,840.26,0.0112,0.17553,0.1728
0.15,0.00013,0.026,1114.79,0.98238,1134.79,0.0147,0.03635,0.0776
59.03,0.05339,0.029,1165.56,1.05427,1105.56,0.0168,0.03813,0.0639
19.72,0.01762,0.024,1139.44,1.01787,1119.44,0.0209,0.02781,0.0816
4.94,0.00529,0.024,874.67,0.93581,934.67,0.018,0.09768,0.4878
26.4,0.02979,0.024,826.07,0.93229,886.07,0.0259,0.09357,2.5842
65.2,0.05766,0.03,1190.84,1.05306,1130.84,0.0292,0.10449,0.2768
119.71,0.12246,0.026,1077.57,1.10229,977.5699999999999,0.0129,0.40322,0.1238
0.57,0.00059,0.025,944.42,0.97926,964.42,0.0298,0.06202,0.0594
74.22,0.06982,0.031,1143.0,1.07526,1063.0,0.0259,0.02408,0.7457
6.68,0.00716,0.022,912.47,0.97855,932.47,0.0284,0.07897,0.2359
38.19,0.03515,0.028,1126.44,1.03682,1086.44,0.0173,0.04891,0.1791
1.38,0.00138,0.032,980.35,0.98001,1000.35,0.0262,0.01779,2.5801
99.17,0.09332,0.03,1162.71,1.0941,1062.71,0.026,0.02682,0.1142
79.99,0.09799,0.027,896.28,1.09801,816.28,0.0219,0.13022,0.2084
0.0,0.0,0.02,1049.97,0.9292,1129.97,0.0104,0.05428,0.0517
39.89,0.03533,0.027,1168.91,1.03543,1128.91,0.0262,0.03497,0.0559
101.05,0.09616,0.023,1150.83,1.09516,1050.83,0.0175,0.18629,0.1033
