C,C/K,D,S,S/K,k,r,sigma,t
9.02,0.00815,0.035,1146.64,1.03615,1106.64,0.0265,0.06707,0.5516
43.7,0.04578,0.036,934.53,0.97905,954.53,0.022,0.1797,0.213
65.0,0.05846,0.039,1091.86,0.98201,1111.86,0.022,0.13929,0.6329
42.41,0.03825,0.032,1128.88,1.01804,1108.88,0.0172,0.10529,0.9414
5.63,0.0072,0.037,821.67,1.05117,781.67,0.0264,0.22775,0.07
139.35,0.13422,0.04,918.25,0.88442,1038.25,0.0276,0.20537,0.5265
62.41,0.06695,0.039,892.12,0.95709,932.12,0.012,0.06553,0.8164
112.65,0.12382,0.032,809.79,0.89008,909.79,0.0136,0.05923,0.9439
5.9,0.00688,0.034,997.63,1.16324,857.63,0.0255,0.14048,0.7242
42.17,0.03928,0.035,1053.65,0.98137,1073.65,0.0115,0.04458,0.7636
146.3,0.11118,0.031,1195.87,0.90881,1315.87,0.0126,0.21879,0.3432
28.43,0.03083,0.035,1062.05,1.15184,922.05,0.0215,0.19899,0.9525
7.02,0.00769,0.032,1013.04,1.10952,913.04,0.0195,0.08994,1.0189
103.44,0.09899,0.021,1024.91,0.98086,1044.91,0.0218,0.23159,1.0086
0.0,0.0,0.02,990.38,1.13787,870.38,0.0146,0.04774,0.5527
4.59,0.00681,0.035,813.78,1.20778,673.78,0.021,0.16818,0.6758
0.77,0.00069,0.021,1160.82,1.03569,1120.82,0.0262,0.07897,0.089
4.02,0.00493,0.036,855.2,1.04907,815.2,0.0101,0.07634,0.3487
39.73,0.04112,0.025,1046.15,1.0828,966.1500000000001,0.0155,0.21543,0.6781
4.29,0.0047,0.03,1013.68,1.10945,913.68,0.0157,0.19051,0.1898
21.1,0.01973,0.033,1109.43,1.0374,1069.43,0.0279,0.16827,0.2621
45.94,0.04466,0.026,1128.67,1.09721,1028.67,0.0193,0.19437,1.048
22.99,0.02455,0.038,996.46,1.06407,936.46,0.0165,0.16073,0.4984
61.96,0.0587,0.022,1035.61,0.98105,1055.61,0.0126,0.1112,1.0091
64.53,0.05197,0.025,1181.75,0.95168,1241.75,0.0108,0.05081,0.2668
66.07,0.05647,0.032,1169.9,1.0,1169.9,0.0115,0.15306,0.674
28.71,0.03056,0.032,999.38,1.06387,939.38,0.0215,0.14576,0.8224
53.41,0.05663,0.022,963.2,1.0212,943.2,0.0105,0.205,0.6016
65.16,0.06916,0.034,902.2,0.95755,942.2,0.0163,0.08907,0.9362
29.23,0.02499,0.023,1149.5,0.9829,1169.5,0.0196,0.0588,0.3709
69.16,0.06275,0.033,1102.17,1.0,1102.17,0.0148,0.13926,0.9772
38.0,0.0423,0.035,998.43,1.11131,898.43,0.0146,0.20572,0.8824
13.38,0.01396,0.025,1058.44,1.10434,958.44,0.0118,0.11707,0.8929
34.48,0.04277,0.024,846.12,1.04962,806.12,0.0214,0.17814,0.7873
69.01,0.07048,0.031,959.09,0.97957,979.09,0.0104,0.15082,0.7552
1.65,0.00177,0.032,1032.12,1.10728,932.1199999999999,0.0153,0.13571,0.2199
42.25,0.04062,0.021,1000.07,0.96154,1040.0700000000002,0.0146,0.12211,0.072
148.79,0.13224,0.038,985.19,0.87558,1125.19,0.0241,0.07637,0.829
92.04,0.07253,0.027,1189.05,0.93696,1269.05,0.0276,0.12582,0.4611
71.13,0.06961,0.032,961.86,0.94128,1021.86,0.0242,0.07209,0.9151
0.0,0.0,0.021,1121.36,1.14266,981.3599999999999,0.0216,0.0768,0.0997
70.55,0.0644,0.022,1135.45,1.03651,1095.45,0.0125,0.19451,0.9844
89.38,0.09987,0.031,834.99,0.93296,894.99,0.0201,0.13941,1.0472
7.59,0.00889,0.023,893.34,1.04687,853.34,0.0281,0.07385,0.8267
11.88,0.01033,0.038,1189.86,1.03479,1149.86,0.0193,0.0666,0.5641
0.39,0.0005,0.033,836.21,1.0773,776.21,0.0276,0.09737,0.1645
51.64,0.05965,0.036,885.71,1.0231,865.71,0.0259,0.18381,0.8478
79.02,0.0736,0.038,1033.65,0.96274,1073.65,0.0241,0.15286,0.6586
11.82,0.01347,0.037,877.61,1.0,877.61,0.0196,0.06937,0.184
24.15,0.02428,0.032,1034.83,1.04021,994.8299999999999,0.0131,0.23365,0.1781
15.96,0.0141,0.033,1172.18,1.03533,1132.18,0.0159,0.06107,0.8695
144.78,0.12849,0.027,986.74,0.87575,1126.74,0.0188,0.13061,0.4503
169.77,0.14047,0.035,1068.59,0.88416,1208.59,0.0115,0.1682,0.7066
124.29,0.12783,0.027,852.32,0.87658,972.32,0.0114,0.15415,0.2597
2.35,0.00312,0.021,833.75,1.10614,753.75,0.0204,0.08932,0.6905
12.28,0.01383,0.022,967.63,1.09013,887.63,0.0261,0.13138,0.7252
2.52,0.00326,0.026,893.58,1.15512,773.58,0.0135,0.1321,0.5131
141.88,0.13515,0.029,909.79,0.86664,1049.79,0.0259,0.172,0.278
45.73,0.05351,0.024,814.65,0.9532,854.65,0.0138,0.07068,0.4263
15.29,0.01854,0.027,824.81,1.0,824.81,0.0169,0.06288,0.43
18.7,0.02163,0.033,984.36,1.13883,864.36,0.0297,0.16493,1.0001
145.02,0.1091,0.038,1189.22,0.89468,1329.22,0.0233,0.15133,0.2177
3.65,0.00367,0.023,1013.88,1.02012,993.88,0.0111,0.06091,0.1752
0.16,0.00017,0.025,1086.22,1.1242,966.22,0.0299,0.15615,0.1032
4.29,0.00485,0.023,984.76,1.11303,884.76,0.0222,0.11019,0.6252
38.05,0.04911,0.031,814.76,1.05163,774.76,0.0297,0.17484,1.0467
1.65,0.0018,0.04,1019.22,1.10879,919.22,0.0102,0.09942,0.374
22.9,0.02706,0.033,866.23,1.02363,846.23,0.0112,0.21554,0.1734
103.3,0.10092,0.032,943.62,0.92185,1023.62,0.0267,0.1352,1.0107
138.22,0.14988,0.035,802.19,0.86987,922.19,0.017,0.1607,0.7897
66.08,0.07653,0.02,803.42,0.93051,863.42,0.0174,0.09001,0.7008
118.27,0.12673,0.04,833.26,0.89285,933.26,0.0111,0.11075,0.6932
2.64,0.00347,0.025,841.0,1.10512,761.0,0.0124,0.11609,0.3959
11.86,0.01152,0.036,1149.17,1.1166,1029.17,0.0222,0.10949,0.9915
80.02,0.0841,0.027,871.52,0.91592,951.52,0.0255,0.13094,0.075
24.4,0.02347,0.04,1119.62,1.07695,1039.62,0.0133,0.1064,1.0134
83.73,0.08238,0.025,1016.34,1.0,1016.34,0.0121,0.22262,0.7826
28.35,0.03181,0.027,931.26,1.04488,891.26,0.0101,0.13094,0.7572
0.04,5e-05,0.022,913.51,1.15123,793.51,0.0243,0.15796,0.1033
131.62,0.11563,0.035,1038.25,0.91215,1138.25,0.0286,0.18423,0.7674
21.83,0.02719,0.022,842.83,1.04982,802.83,0.0233,0.21302,0.3094
75.92,0.08263,0.029,858.83,0.9347,918.83,0.0291,0.11897,0.9654
63.92,0.07454,0.023,817.53,0.95335,857.53,0.0163,0.18922,0.3968
21.63,0.02189,0.036,968.02,0.97976,988.02,0.0253,0.05886,0.0827
0.0,0.0,0.022,808.58,1.2094,668.58,0.0192,0.04304,0.874
154.86,0.11742,0.032,1178.81,0.89384,1318.81,0.016,0.07957,0.8229
30.31,0.02753,0.023,1101.06,1.0,1101.06,0.0191,0.22925,0.0898
77.1,0.08312,0.028,907.58,0.97844,927.58,0.029,0.19808,0.9115
101.68,0.09286,0.034,994.94,0.90867,1094.94,0.0264,0.04052,0.3467
41.41,0.03765,0.03,1160.01,1.05454,1100.01,0.0193,0.20559,0.499
63.21,0.05419,0.025,1126.45,0.96571,1166.45,0.0265,0.11329,0.6587
123.46,0.09851,0.025,1133.23,0.90425,1253.23,0.0161,0.05451,0.4261
25.34,0.03285,0.022,811.48,1.05185,771.48,0.0151,0.14466,0.8106
119.99,0.11717,0.024,944.09,0.92188,1024.0900000000001,0.0268,0.2207,0.8021
34.98,0.02948,0.025,1166.51,0.98314,1186.51,0.0248,0.12562,0.1626
129.75,0.13597,0.03,834.28,0.87425,954.28,0.0179,0.09943,0.9465
1.91,0.0027,0.032,806.72,1.1415,706.72,0.0271,0.12421,0.4891
15.29,0.01588,0.022,1102.65,1.14543,962.6500000000001,0.0259,0.15066,1.0455
65.18,0.05403,0.023,1146.4,0.95027,1206.4,0.0147,0.04417,0.5308
4.66,0.00426,0.021,1174.23,1.07311,1094.23,0.0148,0.20753,0.0907
83.65,0.07379,0.039,1073.66,0.94707,1133.66,0.0119,0.06436,0.7581
27.0,0.02924,0.039,1023.49,1.10828,923.49,0.025,0.16696,0.9172
24.77,0.03415,0.036,845.26,1.16546,725.26,0.0185,0.21191,0.9772
130.02,0.10569,0.032,1130.21,0.91871,1230.21,0.0182,0.13888,0.8314
0.75,0.00083,0.022,1027.46,1.13224,907.46,0.0278,0.13429,0.2476
120.4,0.11674,0.022,911.33,0.88365,1031.33,0.0219,0.17328,0.1459
0.13,0.00018,0.034,870.41,1.19167,730.41,0.0254,0.12407,0.3214
0.0,0.0,0.036,831.48,1.13671,731.48,0.0132,0.05203,0.0876
64.8,0.05604,0.033,1116.26,0.96541,1156.26,0.0131,0.11789,0.4317
114.31,0.10183,0.031,1042.6,0.92874,1122.6,0.0256,0.15962,0.9203
1.67,0.00184,0.038,969.53,1.06597,909.53,0.022,0.05115,0.6393
52.6,0.05186,0.032,1134.19,1.11832,1014.19,0.0232,0.23301,1.0046
26.21,0.02609,0.023,1144.68,1.13935,1004.6800000000001,0.0157,0.22756,0.6052
79.41,0.08714,0.023,871.33,0.95611,911.33,0.0144,0.15295,0.9811
3.78,0.00352,0.035,1192.85,1.11185,1072.85,0.0183,0.07184,0.9695
0.13,0.00015,0.024,967.49,1.11528,867.49,0.0275,0.07857,0.3569
76.13,0.06527,0.028,1146.36,0.98285,1166.36,0.0219,0.21816,0.4154
105.6,0.08478,0.021,1145.65,0.91972,1245.65,0.0162,0.07152,0.7618
10.54,0.01513,0.037,816.66,1.17225,696.66,0.0241,0.20411,0.5988
20.95,0.01978,0.022,1179.35,1.11328,1059.35,0.0213,0.16185,0.7889
150.37,0.1434,0.023,908.61,0.86649,1048.6100000000001,0.0143,0.15735,0.6227
61.83,0.0494,0.021,1191.63,0.95206,1251.63,0.0186,0.09489,0.139
0.06,7e-05,0.032,991.56,1.13768,871.56,0.0194,0.07898,0.3599
55.78,0.05077,0.03,1078.63,0.9818,1098.63,0.0284,0.13028,0.6473
23.32,0.02603,0.024,955.84,1.06698,895.84,0.0225,0.16198,0.6313
99.59,0.09862,0.038,949.85,0.94059,1009.85,0.0208,0.16929,0.7754
0.6,0.00062,0.028,1091.33,1.12354,971.3299999999999,0.025,0.2152,0.0769
85.1,0.0712,0.037,1115.21,0.93307,1195.21,0.0252,0.08593,0.3178
137.34,0.10502,0.024,1167.81,0.89295,1307.81,0.0275,0.04098,0.3375
32.35,0.04184,0.039,853.14,1.10347,773.14,0.0158,0.2346,0.6441
0.12,0.00014,0.035,959.86,1.1163,859.86,0.0222,0.09162,0.242
66.12,0.07245,0.024,852.61,0.93425,912.61,0.0123,0.11955,0.2777
0.0,0.0,0.034,931.03,1.17698,791.03,0.0298,0.12441,0.0753
143.87,0.11528,0.031,1107.96,0.88782,1247.96,0.0167,0.10449,0.2697
42.39,0.04993,0.022,849.03,1.0,849.03,0.0139,0.12431,0.8994
148.13,0.12686,0.028,1027.62,0.8801,1167.62,0.0188,0.12497,0.6037
140.45,0.10606,0.032,1184.28,0.89428,1324.28,0.0252,0.06061,0.0997
59.02,0.05077,0.029,1182.43,1.01721,1162.43,0.0188,0.15396,0.82
90.71,0.07864,0.028,1093.48,0.94798,1153.48,0.016,0.11102,0.9261
6.09,0.00691,0.02,1021.78,1.15877,881.78,0.0133,0.12476,0.8853
47.01,0.04188,0.024,1122.48,1.0,1122.48,0.0202,0.11097,0.8598
160.91,0.12383,0.032,1159.46,0.89226,1299.46,0.0146,0.11871,0.7867
11.68,0.01392,0.03,858.87,1.02384,838.87,0.0134,0.12812,0.1946
180.06,0.14606,0.039,1112.76,0.90266,1232.76,0.0199,0.2295,0.8697
124.25,0.10234,0.036,1114.09,0.91763,1214.09,0.0229,0.1694,0.5184
26.7,0.02829,0.035,963.9,1.02119,943.9,0.0226,0.12385,0.5092
44.3,0.03809,0.032,1123.15,0.96561,1163.15,0.0178,0.0486,0.2426
110.97,0.10996,0.032,929.16,0.92073,1009.16,0.0246,0.19586,0.6647
1.28,0.0013,0.021,1123.27,1.14238,983.27,0.0237,0.10126,0.5756
8.62,0.01012,0.031,951.96,1.11738,851.96,0.0242,0.12552,0.7643
14.32,0.01257,0.036,1199.36,1.05266,1139.36,0.013,0.21936,0.1225
4.43,0.0051,0.021,908.34,1.04606,868.34,0.0229,0.05589,0.8444
0.21,0.0002,0.035,1110.53,1.05711,1050.53,0.0256,0.05657,0.2125
11.61,0.01358,0.024,854.82,1.0,854.82,0.0219,0.05822,0.3296
0.18,0.00021,0.022,974.55,1.14042,854.55,0.0243,0.10821,0.2756
2.48,0.00318,0.028,899.16,1.15401,779.16,0.0236,0.14974,0.4115
96.98,0.08342,0.021,1062.58,0.91398,1162.58,0.0296,0.08849,0.3434
2.88,0.00345,0.036,955.84,1.14357,835.84,0.0214,0.16221,0.3185
4.51,0.00416,0.033,1163.5,1.07383,1083.5,0.0255,0.17222,0.1307
50.42,0.04863,0.023,1076.76,1.03858,1036.76,0.0121,0.18949,0.6813
0.0,0.0,0.032,1081.91,1.14863,941.9100000000001,0.0281,0.03769,0.177
105.22,0.0882,0.034,1133.01,0.94971,1193.01,0.0269,0.17843,0.7102
40.72,0.04024,0.039,1031.88,1.01977,1011.8800000000001,0.0287,0.18389,0.4223
25.15,0.03001,0.037,958.11,1.14318,838.11,0.0173,0.20413,0.8052
96.13,0.07694,0.033,1189.37,0.95198,1249.37,0.0299,0.18158,0.4909
79.48,0.07877,0.02,929.07,0.92072,1009.07,0.0199,0.04917,0.3658
62.97,0.05396,0.027,1147.04,0.98286,1167.04,0.028,0.15646,0.5535
41.37,0.04534,0.029,1012.44,1.1096,912.44,0.0197,0.20958,0.989
0.01,1e-05,0.036,1195.44,1.13265,1055.44,0.012,0.06516,0.3408
19.88,0.02195,0.025,1005.87,1.11039,905.87,0.0251,0.2103,0.5009
0.51,0.00067,0.026,876.71,1.15858,756.71,0.0246,0.18099,0.1648
58.91,0.05663,0.024,1080.18,1.03845,1040.18,0.0143,0.18286,0.9234
9.32,0.00903,0.026,1091.93,1.05814,1031.93,0.0161,0.16606,0.1799
27.8,0.03218,0.036,843.95,0.97685,863.95,0.0239,0.0519,0.4581
120.38,0.09158,0.026,1194.42,0.9087,1314.42,0.0227,0.03749,0.3171
124.57,0.10594,0.025,1055.85,0.89795,1175.85,0.0205,0.10295,0.592
15.36,0.01657,0.02,927.13,1.0,927.13,0.0292,0.07596,0.3671
101.7,0.07921,0.022,1183.99,0.92212,1283.99,0.0281,0.11895,0.3222
138.41,0.10821,0.025,1159.11,0.90618,1279.11,0.01,0.12125,0.6519
0.22,0.00026,0.021,930.7,1.09404,850.7,0.0237,0.08859,0.2286
3.04,0.00318,0.037,1035.38,1.08374,955.3800000000001,0.012,0.16189,0.143
62.75,0.05677,0.036,1085.31,0.98191,1105.31,0.0271,0.14467,0.6233
162.26,0.12323,0.022,1196.75,0.90887,1316.75,0.0119,0.22169,0.5929
0.65,0.00062,0.029,1185.14,1.13395,1045.14,0.0266,0.06652,0.9013
0.0,0.0,0.033,818.63,1.2063,678.63,0.023,0.04688,0.5055
15.59,0.0163,0.029,1016.68,1.06272,956.68,0.0295,0.13562,0.5273
80.33,0.09044,0.028,808.25,0.90994,888.25,0.0264,0.13601,0.131
24.66,0.02912,0.035,866.88,1.02362,846.88,0.0172,0.08601,0.9177
105.05,0.08419,0.032,1147.71,0.91985,1247.71,0.0253,0.06119,0.7585
126.86,0.13397,0.031,866.93,0.91552,946.93,0.0246,0.22467,0.9823
28.85,0.02961,0.029,954.3,0.97947,974.3,0.0277,0.10953,0.163
30.96,0.02866,0.023,1140.14,1.05555,1080.14,0.0208,0.21283,0.3519
86.79,0.07316,0.032,1166.35,0.98314,1186.35,0.0126,0.15765,0.8262
94.73,0.09321,0.025,936.29,0.92128,1016.29,0.0275,0.14824,0.6716
107.56,0.11693,0.026,819.87,0.89129,919.87,0.0165,0.1008,0.7742
16.48,0.02006,0.034,941.74,1.14603,821.74,0.0193,0.21829,0.5348
62.5,0.05163,0.033,1150.6,0.95044,1210.6,0.0257,0.08348,0.179
0.05,5e-05,0.032,1092.29,1.10078,992.29,0.02,0.05251,0.4377
26.34,0.02764,0.022,1053.04,1.10493,953.04,0.0136,0.18566,0.7171
9.44,0.01215,0.022,916.84,1.18022,776.84,0.0263,0.18534,0.7212
2.17,0.0024,0.033,1043.18,1.15501,903.1800000000001,0.0161,0.09114,0.858
121.58,0.1108,0.024,977.26,0.89064,1097.26,0.0234,0.11257,0.5073
4.66,0.00536,0.025,908.86,1.04604,868.86,0.0205,0.15118,0.1118
117.38,0.10566,0.038,1030.9,0.92799,1110.9,0.0216,0.21436,0.5096
23.01,0.0238,0.021,1006.92,1.04137,966.92,0.0212,0.20502,0.2459
27.48,0.03048,0.034,901.62,1.0,901.62,0.0274,0.07376,0.9194
5.8,0.00532,0.036,1131.18,1.03666,1091.18,0.0124,0.11045,0.144
0.0,0.0,0.04,1071.48,1.1503,931.48,0.0155,0.04187,0.1502
24.91,0.02551,0.032,1036.35,1.06145,976.3499999999999,0.0244,0.17563,0.4699
45.67,0.04089,0.031,1156.93,1.03581,1116.93,0.0227,0.19048,0.5208
139.43,0.12423,0.028,1002.33,0.89308,1122.33,0.0171,0.12368,1.0071
24.7,0.03166,0.023,840.16,1.07691,780.16,0.0179,0.16888,0.7842
55.7,0.06038,0.023,862.43,0.93495,922.43,0.03,0.0546,0.9278
78.12,0.08625,0.023,825.72,0.91167,905.72,0.0292,0.06512,0.2572
21.77,0.01939,0.031,1162.56,1.03563,1122.56,0.0126,0.10757,0.503
92.07,0.0806,0.025,1062.34,0.92997,1142.34,0.0131,0.04104,1.0328
3.25,0.00374,0.039,888.55,1.02303,868.55,0.0119,0.12057,0.0551
59.07,0.05794,0.031,1019.51,1.0,1019.51,0.0184,0.23251,0.3667
131.08,0.10848,0.032,1088.29,0.90069,1208.29,0.0145,0.11819,0.4571
122.8,0.10205,0.028,1103.33,0.9169,1203.33,0.0192,0.2218,0.3245
31.45,0.03531,0.035,930.76,1.04491,890.76,0.0135,0.17211,0.5229
25.51,0.02635,0.027,1108.0,1.14463,968.0,0.0272,0.19056,0.9516
23.51,0.02113,0.031,1172.73,1.05392,1112.73,0.0298,0.12981,0.6545
141.26,0.11849,0.033,1052.12,0.88256,1192.12,0.0239,0.03753,0.2035
95.68,0.07508,0.036,1194.42,0.93723,1274.42,0.0106,0.07445,0.4748
5.43,0.00551,0.035,1025.92,1.04057,985.9200000000001,0.0209,0.04819,0.7123
43.81,0.04674,0.02,957.24,1.02134,937.24,0.0244,0.19495,0.554
162.76,0.13594,0.031,1057.33,0.88307,1197.33,0.0142,0.13407,0.8727
23.77,0.02617,0.02,1048.29,1.15414,908.29,0.0168,0.2288,0.6779
0.0,0.0,0.026,1016.01,1.13393,896.01,0.0269,0.04829,0.2367
37.32,0.04462,0.028,896.31,1.07174,836.31,0.0112,0.17879,0.8986
36.31,0.03995,0.035,948.98,1.04401,908.98,0.02,0.17766,0.6049
142.4,0.13383,0.024,924.0,0.86842,1064.0,0.0149,0.05624,0.3835
0.0,0.0,0.039,1050.39,1.10522,950.3900000000001,0.0251,0.08537,0.094
127.38,0.1356,0.038,819.41,0.87226,939.41,0.0293,0.11546,0.9189
0.0,0.0,0.032,991.21,1.11221,891.21,0.0231,0.08042,0.1127
120.31,0.10315,0.024,1066.32,0.91426,1166.32,0.0257,0.14809,0.8789
8.31,0.00917,0.037,926.62,1.02206,906.62,0.0221,0.09107,0.2145
125.16,0.0995,0.036,1157.95,0.92051,1257.95,0.0216,0.10466,0.978
20.54,0.01978,0.021,1058.61,1.01926,1038.61,0.0165,0.08618,0.6251
55.28,0.05344,0.033,1094.34,1.05801,1034.34,0.0227,0.18656,0.9969
40.6,0.04282,0.039,948.21,1.0,948.21,0.0195,0.09453,0.8575
0.65,0.00095,0.037,804.11,1.17541,684.11,0.0118,0.07893,0.8905
1.39,0.00186,0.034,826.88,1.10711,746.88,0.0138,0.07864,0.5861
106.66,0.11753,0.025,827.52,0.91185,907.52,0.0147,0.21016,0.5773
12.22,0.0149,0.02,840.03,1.02439,820.03,0.0209,0.06318,1.0348
0.15,0.0002,0.022,884.09,1.15705,764.09,0.0218,0.11561,0.2834
102.93,0.08097,0.026,1171.28,0.92134,1271.28,0.0153,0.04754,0.268
0.16,0.00015,0.021,1163.27,1.05438,1103.27,0.0118,0.04236,0.3108
25.98,0.03461,0.039,830.61,1.10658,750.61,0.0213,0.21806,0.6387
41.76,0.03558,0.035,1133.54,0.96592,1173.54,0.0203,0.04452,0.1091
97.25,0.07939,0.022,1164.89,0.95102,1224.89,0.025,0.16787,0.6837
1.03,0.00113,0.022,1054.81,1.15304,914.81,0.0167,0.1219,0.4017
70.2,0.06323,0.031,1070.32,0.96397,1110.32,0.0284,0.12019,0.8379
9.39,0.0096,0.027,1018.42,1.04088,978.42,0.0225,0.06007,0.9444
80.47,0.07549,0.031,1025.92,0.96247,1065.92,0.0207,0.1289,0.9891
24.1,0.02311,0.037,1182.88,1.13424,1042.88,0.0188,0.20812,0.5911
86.22,0.07223,0.036,1173.72,0.98325,1193.72,0.0245,0.17543,0.7579
146.5,0.11982,0.038,1122.64,0.91821,1222.64,0.0173,0.18872,0.7501
79.15,0.0744,0.031,1003.89,0.9436,1063.8899999999999,0.0117,0.17279,0.2862
0.68,0.00069,0.036,1065.32,1.08119,985.3199999999999,0.0247,0.08028,0.2812
16.44,0.01469,0.036,1179.07,1.05362,1119.07,0.0248,0.0931,0.7387
9.32,0.00989,0.033,981.93,1.04247,941.93,0.0121,0.05157,0.8807
33.68,0.03142,0.027,1191.79,1.11196,1071.79,0.0102,0.17894,0.8631
46.32,0.04882,0.036,988.81,1.04216,948.81,0.0273,0.17688,0.842
87.28,0.08118,0.022,1015.1,0.94419,1075.1,0.0284,0.21077,0.3884
0.0,0.0,0.035,900.7,1.07137,840.7,0.0154,0.07233,0.0528
132.69,0.1371,0.022,827.84,0.85535,967.84,0.03,0.09946,0.8526
157.81,0.16361,0.035,824.56,0.85486,964.56,0.0114,0.1331,0.8236
23.19,0.02593,0.037,974.45,1.08944,894.45,0.022,0.18149,0.587
120.97,0.11387,0.038,982.35,0.9247,1062.35,0.0256,0.16599,1.0318
0.0,0.0,0.021,859.74,1.16222,739.74,0.0191,0.04405,0.8235
128.93,0.11579,0.033,993.5,0.89223,1113.5,0.0154,0.09736,0.5075
125.48,0.12861,0.028,855.64,0.877,975.64,0.0175,0.08604,0.709
18.05,0.02348,0.039,828.58,1.07807,768.58,0.0292,0.1691,0.5594
1.38,0.00173,0.027,915.97,1.15076,795.97,0.0275,0.14407,0.3393
39.1,0.04307,0.024,907.8,1.0,907.8,0.0109,0.10266,0.8551
81.2,0.09157,0.025,806.71,0.90978,886.71,0.0171,0.03626,0.2421
60.52,0.04997,0.027,1191.03,0.98349,1211.03,0.0213,0.13941,0.5292
125.63,0.12409,0.031,892.44,0.88147,1012.44,0.0205,0.05328,0.8308
0.01,1e-05,0.022,974.24,1.11439,874.24,0.019,0.04255,0.6658
80.72,0.08829,0.029,834.29,0.9125,914.29,0.0259,0.22754,0.0519
44.68,0.05127,0.027,891.5,1.02295,871.5,0.0271,0.20447,0.5828
35.22,0.02933,0.031,1180.91,0.98335,1200.91,0.0187,0.13207,0.1311
19.88,0.0274,0.028,825.66,1.13781,725.66,0.0184,0.2049,0.7571
89.93,0.09753,0.024,882.12,0.95662,922.12,0.0258,0.21846,0.8127
90.56,0.09621,0.023,861.3,0.91501,941.3,0.0299,0.14977,0.6824
48.33,0.04993,0.032,927.96,0.95868,967.96,0.0236,0.05352,0.7523
0.09,0.0001,0.027,993.02,1.13745,873.02,0.0191,0.06298,0.6136
45.85,0.04694,0.022,1016.84,1.04095,976.84,0.0106,0.16447,0.8554
32.04,0.03911,0.039,859.3,1.04882,819.3,0.027,0.18924,0.5711
12.42,0.0129,0.023,1022.84,1.06232,962.84,0.0138,0.09975,0.6838
164.45,0.12432,0.028,1182.81,0.89416,1322.81,0.0276,0.17549,0.813
4.59,0.00404,0.022,1175.24,1.03523,1135.24,0.0299,0.05892,0.504
124.05,0.09578,0.025,1195.16,0.92279,1295.16,0.0136,0.13107,0.6883
21.04,0.02551,0.028,884.79,1.07275,824.79,0.0158,0.15555,0.6521
147.57,0.11286,0.029,1167.55,0.89293,1307.55,0.0117,0.22586,0.1518
8.44,0.00755,0.032,1198.17,1.07155,1118.17,0.0165,0.09128,0.5774
59.97,0.05312,0.022,1088.86,0.96457,1128.86,0.0197,0.2305,0.1281
107.84,0.10232,0.039,953.95,0.90512,1053.95,0.0226,0.04433,0.5972
143.35,0.11346,0.036,1123.44,0.88919,1263.44,0.0143,0.05047,0.1501
124.15,0.11882,0.039,924.83,0.88515,1044.83,0.0215,0.07265,0.3076
64.12,0.05546,0.033,1116.24,0.96541,1156.24,0.0131,0.05734,0.8896
16.7,0.01995,0.023,977.21,1.16722,837.21,0.0131,0.20056,0.7374
16.87,0.02028,0.035,851.72,1.02405,831.72,0.024,0.20388,0.1357
14.05,0.01379,0.031,1099.22,1.07849,1019.22,0.0235,0.11573,0.7138
137.66,0.12084,0.021,999.21,0.87711,1139.21,0.0282,0.07289,0.2107
7.27,0.01093,0.031,805.02,1.21052,665.02,0.0142,0.16782,0.869
0.72,0.00083,0.037,944.63,1.09253,864.63,0.0191,0.04669,0.8595
13.07,0.0158,0.026,927.36,1.12087,827.36,0.0235,0.18741,0.5162
0.01,1e-05,0.031,809.0,1.14104,709.0,0.0166,0.04775,0.6787
0.79,0.00111,0.03,849.28,1.19738,709.28,0.0119,0.15055,0.3691
52.98,0.0589,0.021,939.42,1.04447,899.42,0.0188,0.19354,1.0161
12.29,0.01514,0.033,871.92,1.0739,811.92,0.0278,0.10677,0.8726
74.72,0.0783,0.026,954.24,1.0,954.24,0.0177,0.20456,0.8729
5.69,0.00565,0.028,1107.7,1.09924,1007.7,0.0197,0.09868,0.6673
0.0,0.0,0.032,854.21,1.19602,714.21,0.0217,0.05397,0.7948
30.55,0.02798,0.024,1091.8,1.0,1091.8,0.0284,0.20396,0.1213
139.57,0.10855,0.024,1145.74,0.89111,1285.74,0.0274,0.11564,0.0551
131.49,0.1363,0.028,844.71,0.87561,964.71,0.0118,0.11913,0.7052
89.22,0.07395,0.028,1166.47,0.96685,1206.47,0.0128,0.22109,0.3727
123.55,0.1111,0.028,992.05,0.89209,1112.05,0.0239,0.14893,0.3083
92.21,0.0781,0.021,1100.71,0.93224,1180.71,0.0271,0.16647,0.33
90.29,0.09094,0.038,912.83,0.91942,992.83,0.0117,0.14588,0.2722
172.59,0.14295,0.034,1107.31,0.91717,1207.31,0.0156,0.22473,1.0299
79.08,0.06249,0.022,1185.42,0.93678,1265.42,0.0233,0.04916,0.2944
107.22,0.08649,0.036,1159.72,0.93547,1239.72,0.0297,0.22156,0.301
32.56,0.02859,0.033,1178.87,1.03512,1138.87,0.021,0.11097,0.8125
142.1,0.14523,0.026,838.45,0.85692,978.45,0.0197,0.1689,0.286
149.55,0.11767,0.036,1130.89,0.88984,1270.89,0.0165,0.07101,0.4853
140.8,0.14577,0.02,845.89,0.87576,965.89,0.0149,0.17328,0.9878
1.17,0.00122,0.021,1058.28,1.10435,958.28,0.0291,0.06256,1.0385
0.21,0.00025,0.028,937.5,1.1194,837.5,0.0294,0.11283,0.204
